objectid,cl,logradouro,codbairro,bairro,total_transações,uso,principais_tipologias,média_percentual_transferido,média_área_construída,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,cd_utilizacao,mês_transação
14429275,018242,ETR CEL VIEIRA,076,Irajá,3,RESIDENCIAL,APARTAMENTO,100,52.333333,184089.41,184089.41,COMPRA E VENDA,2023,01,7
14429276,021196,RUA IRINEU CORREA,076,Irajá,2,RESIDENCIAL,APARTAMENTO,100,64.5,183868.72,183868.72,COMPRA E VENDA,2023,01,7
14429277,031559,AVN MONSEN FELIX,076,Irajá,3,RESIDENCIAL,APARTAMENTO,83.333333,54.333333,218226.783333,253774.273333,COMPRA E VENDA,2023,01,8
14429278,031559,AVN MONSEN FELIX,076,Irajá,2,RESIDENCIAL,APARTAMENTO,100,52,167501.66,167501.66,COMPRA E VENDA,2023,01,11
14429279,035824,RUA SAMIM,076,Irajá,2,RESIDENCIAL,CASA,100,47,74252.96,74252.96,COMPRA E VENDA,2023,01,7
14429280,113696,RUA ESTREMADURA,076,Irajá,2,RESIDENCIAL,APARTAMENTO,100,48,188656.35,188656.35,COMPRA E VENDA,2023,01,4
14429281,113696,RUA ESTREMADURA,076,Irajá,3,RESIDENCIAL,APARTAMENTO,100,48,188656.35,188656.35,COMPRA E VENDA,2023,01,7
14429282,146720,RUA MANOEL DE ARAUJO,076,Irajá,2,RESIDENCIAL,APARTAMENTO,100,101,259449.745,259449.745,COMPRA E VENDA,2023,01,6
14429283,013888,ETR DO BARRO VERMELHO,077,Colégio                   ,7,RESIDENCIAL,APARTAMENTO,100,46.857142,172384.8,172384.8,COMPRA E VENDA,2023,01,4
14429284,015933,RUA CANDIDO BENICIO,078,Campinho                  ,3,RESIDENCIAL,APARTAMENTO,67,58.666666,163003.003333,210104.893333,COMPRA E VENDA,2023,01,6
14429285,063933,AVN DOM HELDER CAMARA,079,Quintino Bocaiúva         ,4,RESIDENCIAL,APARTAMENTO,100,52.5,185881.6,185881.6,COMPRA E VENDA,2023,01,1
14429286,063933,AVN DOM HELDER CAMARA,079,Quintino Bocaiúva         ,2,RESIDENCIAL,APARTAMENTO,100,53,168688.185,168688.185,COMPRA E VENDA,2023,01,8
14429287,063933,AVN DOM HELDER CAMARA,079,Quintino Bocaiúva         ,2,RESIDENCIAL,APARTAMENTO,100,52.5,164026.815,164026.815,COMPRA E VENDA,2023,01,11
14429288,030759,RUA ENALDO DOS SANTOS ARAUJO,080,Cavalcanti                ,2,RESIDENCIAL,CASA,66.665,209,283456.415,315683.63,COMPRA E VENDA,2023,01,5
14429289,066241,RUA BARAO DE BANANAL,080,Cavalcanti                ,2,RESIDENCIAL,APARTAMENTO,100,50,112490.21,112490.21,COMPRA E VENDA,2023,01,9
14429290,018192,AVN ERNANI CARDOSO,082,Cascadura                 ,2,RESIDENCIAL,APARTAMENTO,100,67.5,228457.49,228457.49,COMPRA E VENDA,2023,01,11
14429291,011676,RUA PADRE MANSO,083,Madureira                 ,2,RESIDENCIAL,APARTAMENTO,31.25,63.5,88453.38,248810.76,COMPRA E VENDA,2023,01,10
14429292,019133,RUA DELFINA ALVES,083,Madureira                 ,2,RESIDENCIAL,APARTAMENTO,100,63.5,199590.115,199590.115,COMPRA E VENDA,2023,01,3
14429293,025817,ETR INTEND MAGALHAES,083,Madureira                 ,2,RESIDENCIAL,CASA,100,64,131404.975,131404.975,COMPRA E VENDA,2023,01,6
14429294,030429,AVN MINIST EDGARD ROMERO,083,Madureira                 ,3,RESIDENCIAL,APARTAMENTO,100,41.333333,103898.51,103898.51,COMPRA E VENDA,2023,01,5
14429295,030429,AVN MINIST EDGARD ROMERO,083,Madureira                 ,2,RESIDENCIAL,APARTAMENTO,100,63.5,149119.08,149119.08,COMPRA E VENDA,2023,01,12
14429296,032870,RUA OLIVA MAIA,083,Madureira                 ,2,RESIDENCIAL,APARTAMENTO,100,62,118462.935,118462.935,COMPRA E VENDA,2023,01,8
14429297,030429,AVN MINIST EDGARD ROMERO,084,Vaz Lobo                  ,2,RESIDENCIAL,APARTAMENTO,100,48,156244.3,156244.3,COMPRA E VENDA,2023,01,4
14429298,030429,AVN MINIST EDGARD ROMERO,084,Vaz Lobo                  ,3,RESIDENCIAL,APARTAMENTO,100,49,147852.686666,147852.686666,COMPRA E VENDA,2023,01,7
14429299,013888,ETR DO BARRO VERMELHO,086,Rocha Miranda             ,2,RESIDENCIAL,APARTAMENTO,100,47.5,163817.39,163817.39,COMPRA E VENDA,2023,01,2
14429300,025817,ETR INTEND MAGALHAES,088,Osvaldo Cruz              ,2,RESIDENCIAL,APARTAMENTO,100,48.5,168380.225,168380.225,COMPRA E VENDA,2023,01,5
14429301,029991,RUA NASCIMENTO GURGEL,088,Osvaldo Cruz              ,2,RESIDENCIAL,CASA,100,39.5,66595.81,66595.81,COMPRA E VENDA,2023,01,11
14429302,026443,RUA MOCANDI,089,Bento Ribeiro             ,8,RESIDENCIAL,APARTAMENTO,100,27.375,87653.325,87653.325,COMPRA E VENDA,2023,01,4
14429303,034678,RUA PICUI,089,Bento Ribeiro             ,2,RESIDENCIAL,APARTAMENTO,100,44,108928.38,108928.38,COMPRA E VENDA,2023,01,6
14429304,018242,ETR CEL VIEIRA,076,Irajá,3,RESIDENCIAL,APARTAMENTO,100,54,206910.09,206910.09,COMPRA E VENDA,2023,01,11
14429305,019059,RUA MUPIA,076,Irajá,2,RESIDENCIAL,APARTAMENTO,100,78.5,198345.775,198345.775,COMPRA E VENDA,2023,01,3
14429306,025007,RUA HONORIO DE ALMEIDA,076,Irajá,2,RESIDENCIAL,APARTAMENTO,100,54,140407.19,140407.19,COMPRA E VENDA,2023,01,10
14429307,028951,RUA ANHEMBI,076,Irajá,2,RESIDENCIAL,APARTAMENTO,100,61,144106,144106,COMPRA E VENDA,2023,01,11
14429308,031559,AVN MONSEN FELIX,076,Irajá,4,RESIDENCIAL,APARTAMENTO,100,76.75,302228.3,302228.3,COMPRA E VENDA,2023,01,12
14429309,034512,RUA PEREIRA DE ARAUJO,076,Irajá,2,RESIDENCIAL,CASA,100,71,114697.68,114697.68,COMPRA E VENDA,2023,01,3
14429310,091066,RUA ALPHONSUS DE GUIMARAES,076,Irajá,2,RESIDENCIAL,CASA,100,23,30215.69,30215.69,COMPRA E VENDA,2023,01,7
14429311,013888,ETR DO BARRO VERMELHO,077,Colégio                   ,16,RESIDENCIAL,APARTAMENTO,100,46.6875,170114.8325,170114.8325,COMPRA E VENDA,2023,01,7
14429312,013326,RUA MILAO,079,Quintino Bocaiúva         ,2,RESIDENCIAL,CASA,100,106,190481.82,190481.82,COMPRA E VENDA,2023,01,12
14429313,036731,RUA DA REPUBLICA,079,Quintino Bocaiúva         ,2,RESIDENCIAL,APARTAMENTO,75,67,134861.68,181819.09,COMPRA E VENDA,2023,01,3
14429314,063933,AVN DOM HELDER CAMARA,079,Quintino Bocaiúva         ,2,RESIDENCIAL,APARTAMENTO,100,51,164563.73,164563.73,COMPRA E VENDA,2023,01,5
14429315,063933,AVN DOM HELDER CAMARA,079,Quintino Bocaiúva         ,2,RESIDENCIAL,APARTAMENTO,100,80,255668.04,255668.04,COMPRA E VENDA,2023,01,12
14429316,039735,RUA SILVA GOMES,082,Cascadura                 ,2,RESIDENCIAL,CASA,100,61,139094.515,139094.515,COMPRA E VENDA,2023,01,10
14429317,039958,RUA SOUTO,082,Cascadura                 ,2,RESIDENCIAL,APARTAMENTO,100,49.5,116272.19,116272.19,COMPRA E VENDA,2023,01,10
14429318,065045,RUA DO AMPARO,082,Cascadura                 ,3,RESIDENCIAL,APARTAMENTO,100,64,190748.55,190748.55,COMPRA E VENDA,2023,01,8
14429319,065045,RUA DO AMPARO,082,Cascadura                 ,2,RESIDENCIAL,CASA,100,46,74629.285,74629.285,COMPRA E VENDA,2023,01,5
14429320,033118,RUA FAUSTO CARDOSO,086,Rocha Miranda             ,2,RESIDENCIAL,CASA,100,143,285253.155,285253.155,COMPRA E VENDA,2023,01,1
14429321,036053,RUA JURUBAIBA,087,Honório Gurgel            ,2,RESIDENCIAL,APARTAMENTO,66.67,26,28712.66,43066.84,COMPRA E VENDA,2023,01,6
14429322,043091,RUA NUASSU,087,Honório Gurgel            ,2,RESIDENCIAL,CASA,100,162,410088.29,410088.29,COMPRA E VENDA,2023,01,7
14429323,025817,ETR INTEND MAGALHAES,089,Bento Ribeiro             ,2,RESIDENCIAL,CASA,100,161.5,261656.48,261656.48,COMPRA E VENDA,2023,01,2
14429324,034678,RUA PICUI,089,Bento Ribeiro             ,2,RESIDENCIAL,APARTAMENTO,100,43,107458.365,107458.365,COMPRA E VENDA,2023,01,2
14429325,037325,RUA OBIDOS,089,Bento Ribeiro             ,2,RESIDENCIAL,APARTAMENTO,100,72,279352.25,279352.25,COMPRA E VENDA,2023,01,9
14429326,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,3,RESIDENCIAL,APARTAMENTO,100,52,226128.08,226128.08,COMPRA E VENDA,2023,01,2
14429327,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,8,RESIDENCIAL,APARTAMENTO,100,62.75,252980.79625,252980.79625,COMPRA E VENDA,2023,01,5
14429328,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,6,RESIDENCIAL,APARTAMENTO,100,54.5,232949.443333,232949.443333,COMPRA E VENDA,2023,01,8
14429329,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,10,RESIDENCIAL,APARTAMENTO,100,57.2,229085.147,229085.147,COMPRA E VENDA,2023,01,11
14429330,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,2,RESIDENCIAL,CASA,87.5,75.5,171591.84,181372.5,COMPRA E VENDA,2023,01,12
14429331,055608,RUA CEL LAURENIO LAGO,090,Marechal Hermes           ,2,RESIDENCIAL,APARTAMENTO,100,91.5,192962.785,192962.785,COMPRA E VENDA,2023,01,10
14429332,026997,PRA JEQUIA,091,Ribeira                   ,2,RESIDENCIAL,APARTAMENTO,100,51.5,230695.295,230695.295,COMPRA E VENDA,2023,01,6
14429333,033704,RUA PARAMOPAMA,091,Ribeira                   ,2,RESIDENCIAL,APARTAMENTO,100,51,193846.99,193846.99,COMPRA E VENDA,2023,01,9
14429334,071654,RUA FERREIRA DE ANDRADE,065,Cachambi                  ,5,RESIDENCIAL,APARTAMENTO,100,74.6,414093.312,414093.312,COMPRA E VENDA,2023,01,8
14429335,071654,RUA FERREIRA DE ANDRADE,065,Cachambi                  ,2,RESIDENCIAL,APARTAMENTO,100,77.5,347459.655,347459.655,COMPRA E VENDA,2023,01,11
14429336,072736,RUA GETULIO,065,Cachambi                  ,3,RESIDENCIAL,APARTAMENTO,100,63,318704.826666,318704.826666,COMPRA E VENDA,2023,01,3
14429337,076034,RUA MANUEL ALVES,065,Cachambi                  ,2,RESIDENCIAL,CASA,100,94,210748,210748,COMPRA E VENDA,2023,01,11
14429338,077206,RUA MIGUEL ANGELO,065,Cachambi                  ,3,RESIDENCIAL,APARTAMENTO,100,53.666666,186286.53,186286.53,COMPRA E VENDA,2023,01,8
14429339,078089,RUA ODORICO MENDES,065,Cachambi                  ,2,RESIDENCIAL,APARTAMENTO,100,43,214355.005,214355.005,COMPRA E VENDA,2023,01,2
14429340,078089,RUA ODORICO MENDES,065,Cachambi                  ,4,RESIDENCIAL,APARTAMENTO,100,58,297299.88,297299.88,COMPRA E VENDA,2023,01,5
14429341,078089,RUA ODORICO MENDES,065,Cachambi                  ,4,RESIDENCIAL,APARTAMENTO,100,68.75,359110.6225,359110.6225,COMPRA E VENDA,2023,01,8
14429342,082586,RUA TTE FRANCA,065,Cachambi                  ,2,RESIDENCIAL,APARTAMENTO,100,67,345656.565,345656.565,COMPRA E VENDA,2023,01,7
14429343,014480,RUA BORJA REIS,066,Engenho de Dentro         ,2,RESIDENCIAL,APARTAMENTO,100,97.5,364412.365,364412.365,COMPRA E VENDA,2023,01,7
14429344,015545,RUA CAMARISTA MEIER,066,Engenho de Dentro         ,2,RESIDENCIAL,APARTAMENTO,100,65.5,133884.815,133884.815,COMPRA E VENDA,2023,01,9
14429345,015545,RUA CAMARISTA MEIER,066,Engenho de Dentro         ,2,RESIDENCIAL,APARTAMENTO,100,47,128160.9,128160.9,COMPRA E VENDA,2023,01,12
14429346,019588,RUA DIAS DA CRUZ,066,Engenho de Dentro         ,4,RESIDENCIAL,APARTAMENTO,91.6675,71.25,258037.045,276271.85,COMPRA E VENDA,2023,01,10
14429347,021816,RUA EULINA RIBEIRO,066,Engenho de Dentro         ,3,RESIDENCIAL,APARTAMENTO,100,58.666666,172358.623333,172358.623333,COMPRA E VENDA,2023,01,10
14429348,022905,RUA CATULO CEARENSE,066,Engenho de Dentro         ,2,RESIDENCIAL,CASA,100,73,105177.25,105177.25,COMPRA E VENDA,2023,01,2
14429349,063933,AVN DOM HELDER CAMARA,066,Engenho de Dentro         ,3,RESIDENCIAL,APARTAMENTO,100,83.333333,390046.586666,390046.586666,COMPRA E VENDA,2023,01,1
14429350,063933,AVN DOM HELDER CAMARA,066,Engenho de Dentro         ,5,RESIDENCIAL,APARTAMENTO,100,80.2,383285.776,383285.776,COMPRA E VENDA,2023,01,7
14429351,063933,AVN DOM HELDER CAMARA,066,Engenho de Dentro         ,4,RESIDENCIAL,APARTAMENTO,100,67.5,324388.73,324388.73,COMPRA E VENDA,2023,01,10
14429352,071605,RUA FERNAO CARDIM,066,Engenho de Dentro         ,3,RESIDENCIAL,APARTAMENTO,100,55.333333,205871.02,205871.02,COMPRA E VENDA,2023,01,4
14429353,071605,RUA FERNAO CARDIM,066,Engenho de Dentro         ,2,RESIDENCIAL,APARTAMENTO,100,55.5,206491.115,206491.115,COMPRA E VENDA,2023,01,11
14429354,072520,RUA GAL CLARINDO,066,Engenho de Dentro         ,2,RESIDENCIAL,APARTAMENTO,100,49.5,146052.45,146052.45,COMPRA E VENDA,2023,01,9
14429355,073478,RUA HENRIQUE SCHEID,066,Engenho de Dentro         ,2,RESIDENCIAL,APARTAMENTO,100,56,243275.355,243275.355,COMPRA E VENDA,2023,01,12
14429356,078097,RUA DAS OFICINAS JORN LUIZ MENDES,066,Engenho de Dentro         ,5,RESIDENCIAL,APARTAMENTO,100,45,269451.02,269451.02,COMPRA E VENDA,2023,01,12
14429357,069716,RUA DOIS DE FEVEREIRO,067,Água Santa                ,2,RESIDENCIAL,APARTAMENTO,100,43,194667.01,194667.01,COMPRA E VENDA,2023,01,11
14429358,069203,RUA CRUZ E SOUZA,068,Encantado                 ,2,RESIDENCIAL,CASA,100,82.5,164816.835,164816.835,COMPRA E VENDA,2023,01,2
14429359,069716,RUA DOIS DE FEVEREIRO,068,Encantado                 ,3,RESIDENCIAL,APARTAMENTO,100,57,164532.556666,164532.556666,COMPRA E VENDA,2023,01,3
14429360,065847,RUA ASSIS CARNEIRO,069,Piedade                   ,2,RESIDENCIAL,APARTAMENTO,100,49.5,147367.855,147367.855,COMPRA E VENDA,2023,01,6
14429361,075655,RUA LUIZ SILVA,070,Abolição                  ,2,RESIDENCIAL,APARTAMENTO,100,55,162850.575,162850.575,COMPRA E VENDA,2023,01,5
14429362,017129,RUA CERQUEIRA DALTRO,082,Cascadura                 ,3,RESIDENCIAL,APARTAMENTO,100,58,242059.603333,242059.603333,COMPRA E VENDA,2023,01,1
14429363,018192,AVN ERNANI CARDOSO,082,Cascadura                 ,2,RESIDENCIAL,APARTAMENTO,100,42,173795.74,173795.74,COMPRA E VENDA,2023,01,7
14429364,018192,AVN ERNANI CARDOSO,082,Cascadura                 ,3,RESIDENCIAL,APARTAMENTO,100,54,181333.513333,181333.513333,COMPRA E VENDA,2023,01,10
14429365,020461,RUA DOUTOR JOVINIANO,083,Madureira                 ,2,RESIDENCIAL,CASA,100,32,46344.385,46344.385,COMPRA E VENDA,2023,01,5
14429366,031021,RUA COMPOS SILAS DE OLIVEIRA,083,Madureira                 ,2,RESIDENCIAL,APARTAMENTO,100,75,175534.455,175534.455,COMPRA E VENDA,2023,01,4
14429367,030429,AVN MINIST EDGARD ROMERO,084,Vaz Lobo                  ,2,RESIDENCIAL,APARTAMENTO,100,48.5,148087.72,148087.72,COMPRA E VENDA,2023,01,11
14429368,010496,RUA ALFREDO GUIMARAES,086,Rocha Miranda             ,2,RESIDENCIAL,APARTAMENTO,100,71,186843.92,186843.92,COMPRA E VENDA,2023,01,11
14429369,024224,RUA GUARANA,086,Rocha Miranda             ,2,RESIDENCIAL,CASA,100,50,63888.06,63888.06,COMPRA E VENDA,2023,01,2
14429370,024844,RUA HENRIQUE BRAGA,088,Osvaldo Cruz              ,2,RESIDENCIAL,CASA,100,41,60046.735,60046.735,COMPRA E VENDA,2023,01,5
14429371,022806,BEC DA FONTINHA,089,Bento Ribeiro             ,2,RESIDENCIAL,APARTAMENTO,100,54,164313.66,164313.66,COMPRA E VENDA,2023,01,7
14429372,026443,RUA MOCANDI,089,Bento Ribeiro             ,2,RESIDENCIAL,APARTAMENTO,100,34,114471.635,114471.635,COMPRA E VENDA,2023,01,5
14429373,037325,RUA OBIDOS,089,Bento Ribeiro             ,3,RESIDENCIAL,APARTAMENTO,100,72,284253.166666,284253.166666,COMPRA E VENDA,2023,01,7
14429374,037325,RUA OBIDOS,089,Bento Ribeiro             ,3,RESIDENCIAL,APARTAMENTO,100,70.666666,259748.583333,259748.583333,COMPRA E VENDA,2023,01,10
14429375,038547,RUA SAPOPEMBA,089,Bento Ribeiro             ,3,RESIDENCIAL,CASA,33.33,52,27227.416666,81690.42,COMPRA E VENDA,2023,01,6
14429376,033787,RUA AURELIO VALPORTO,090,Marechal Hermes           ,8,RESIDENCIAL,APARTAMENTO,50,31,36528.9275,73057.855,COMPRA E VENDA,2023,01,8
14429377,039677,AVN ENGEN ASSIS RIBEIRO,090,Marechal Hermes           ,2,RESIDENCIAL,CASA,100,48,86626.8,86626.8,COMPRA E VENDA,2023,01,9
14429378,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,6,RESIDENCIAL,APARTAMENTO,100,56.5,234390.461666,234390.461666,COMPRA E VENDA,2023,01,3
14429379,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,14,RESIDENCIAL,APARTAMENTO,100,53.142857,209727.583571,209727.583571,COMPRA E VENDA,2023,01,10
14429380,033704,RUA PARAMOPAMA,091,Ribeira                   ,2,RESIDENCIAL,APARTAMENTO,100,79.5,338883.335,338883.335,COMPRA E VENDA,2023,01,1
14429381,012781,RUA ALTINOPOLIS,095,Praia da Bandeira         ,2,RESIDENCIAL,APARTAMENTO,100,59,154508.4,154508.4,COMPRA E VENDA,2023,01,4
14429382,016113,RUA CAP BARBOSA,095,Praia da Bandeira         ,2,RESIDENCIAL,APARTAMENTO,100,73.5,339984.31,339984.31,COMPRA E VENDA,2023,01,1
14429383,016113,RUA CAP BARBOSA,095,Praia da Bandeira         ,3,RESIDENCIAL,APARTAMENTO,100,74.666666,262328.076666,262328.076666,COMPRA E VENDA,2023,01,8
14429384,094532,RUA PAJUCARA,096,Cocotá                    ,2,RESIDENCIAL,CASA,80,253.5,551145.46,738342.035,COMPRA E VENDA,2023,01,7
14429385,056895,RUA FRANCISCA MATOS,097,Bancários                 ,2,RESIDENCIAL,APARTAMENTO,100,76,275429.14,275429.14,COMPRA E VENDA,2023,01,6
14429386,090332,RUA DOUTOR MANUEL MARREIROS,097,Bancários                 ,2,RESIDENCIAL,CASA,100,104.5,278461.9,278461.9,COMPRA E VENDA,2023,01,3
14429387,017723,RUA COMEND BASTOS,098,Freguesia (Ilha)          ,2,RESIDENCIAL,APARTAMENTO,100,55,229992.155,229992.155,COMPRA E VENDA,2023,01,3
14429388,059063,RUA CHAPOT PREVOST,098,Freguesia (Ilha)          ,2,RESIDENCIAL,APARTAMENTO,100,79,239569.075,239569.075,COMPRA E VENDA,2023,01,7
14429389,040196,RUA AURELIANO PIMENTEL,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,100,70,254533.855,254533.855,COMPRA E VENDA,2023,01,8
14429390,023101,RUA FREI SAMPAIO,090,Marechal Hermes           ,2,RESIDENCIAL,CASA,100,50.5,78823.21,78823.21,COMPRA E VENDA,2023,01,5
14429391,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,5,RESIDENCIAL,APARTAMENTO,100,55.2,226475.974,226475.974,COMPRA E VENDA,2023,01,1
14429392,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,7,RESIDENCIAL,APARTAMENTO,100,64.285714,245978.251428,245978.251428,COMPRA E VENDA,2023,01,4
14429393,043778,RUA XAVIER CURADO,090,Marechal Hermes           ,2,RESIDENCIAL,APARTAMENTO,100,56,243522.57,243522.57,COMPRA E VENDA,2023,01,7
14429394,029736,RUA MALDONADO,091,Ribeira                   ,2,RESIDENCIAL,APARTAMENTO,100,80,463533.73,463533.73,COMPRA E VENDA,2023,01,12
14429395,017574,PRA COCOTA,096,Cocotá                    ,2,RESIDENCIAL,CASA,100,50,91831.05,91831.05,COMPRA E VENDA,2023,01,4
14429396,017723,RUA COMEND BASTOS,098,Freguesia (Ilha)          ,3,RESIDENCIAL,APARTAMENTO,67,60,137912.763333,214595.193333,COMPRA E VENDA,2023,01,5
14429397,017723,RUA COMEND BASTOS,098,Freguesia (Ilha)          ,4,RESIDENCIAL,APARTAMENTO,100,75.75,343162.9125,343162.9125,COMPRA E VENDA,2023,01,12
14429398,024125,PRA GUANABARA,098,Freguesia (Ilha)          ,2,RESIDENCIAL,APARTAMENTO,100,74,211421.365,211421.365,COMPRA E VENDA,2023,01,9
14429399,034207,RUA MAGNO MARTINS,098,Freguesia (Ilha)          ,3,RESIDENCIAL,APARTAMENTO,100,60.666666,219433.15,219433.15,COMPRA E VENDA,2023,01,8
14429400,040196,RUA AURELIANO PIMENTEL,099,Jardim Guanabara          ,3,RESIDENCIAL,APARTAMENTO,100,106.666666,386626.806666,386626.806666,COMPRA E VENDA,2023,01,9
14429401,045328,RUA MARAPETA,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,100,238,1193861.32,1193861.32,COMPRA E VENDA,2023,01,10
14429402,046417,RUA UCA,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,100,100,387130.195,387130.195,COMPRA E VENDA,2023,01,4
14429403,046417,RUA UCA,099,Jardim Guanabara          ,3,RESIDENCIAL,APARTAMENTO,100,94,424971.216666,424971.216666,COMPRA E VENDA,2023,01,10
14429404,046615,RUA CAMBAUBA,099,Jardim Guanabara          ,4,RESIDENCIAL,APARTAMENTO,100,87,411799.7575,411799.7575,COMPRA E VENDA,2023,01,3
14429405,046615,RUA CAMBAUBA,099,Jardim Guanabara          ,3,RESIDENCIAL,APARTAMENTO,100,74.333333,324780.39,324780.39,COMPRA E VENDA,2023,01,7
14429406,046615,RUA CAMBAUBA,099,Jardim Guanabara          ,4,RESIDENCIAL,APARTAMENTO,100,95.25,488188.0325,488188.0325,COMPRA E VENDA,2023,01,10
14429407,047456,RUA MARINO DA COSTA,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,100,85,335739.79,335739.79,COMPRA E VENDA,2023,01,11
14429408,050294,ETR DO GALEAO,099,Jardim Guanabara          ,4,RESIDENCIAL,APARTAMENTO,100,56.25,170638.2425,170638.2425,COMPRA E VENDA,2023,01,5
14429409,050898,AVN FRANCISCO ALVES,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,100,141.5,613417.2,613417.2,COMPRA E VENDA,2023,01,8
14429410,090258,RUA ITUA,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,100,76.5,340824.44,340824.44,COMPRA E VENDA,2023,01,9
14429411,090258,RUA ITUA,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,75,79,224060.9,296692.27,COMPRA E VENDA,2023,01,12
14429412,110817,AVN CEL LUIZ OLIVEIRA SAMPAIO,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,100,65.5,206758.13,206758.13,COMPRA E VENDA,2023,01,11
14429413,149856,RUA AGOSTINHO DOS SANTOS,099,Jardim Guanabara          ,2,RESIDENCIAL,APARTAMENTO,100,119.5,570568.365,570568.365,COMPRA E VENDA,2023,01,12
14429414,020859,RUA SARG JOAO LOPES,100,Jardim Carioca            ,2,RESIDENCIAL,APARTAMENTO,100,61.5,279104.8,279104.8,COMPRA E VENDA,2023,01,10
14429415,047571,RUA EBRO,100,Jardim Carioca            ,8,RESIDENCIAL,CASA,50,34.875,35281.785,70563.57,COMPRA E VENDA,2023,01,7
14429416,016030,RUA CAPANEMA,101,Tauá                      ,3,RESIDENCIAL,APARTAMENTO,100,70,232692.45,232692.45,COMPRA E VENDA,2023,01,5
14429417,019174,ETR DO DENDE,101,Tauá                      ,2,RESIDENCIAL,APARTAMENTO,100,55,142823.59,142823.59,COMPRA E VENDA,2023,01,9
14429418,036335,RUA AMAPURUS,101,Tauá                      ,2,RESIDENCIAL,APARTAMENTO,100,62,276461.145,276461.145,COMPRA E VENDA,2023,01,10
14429419,045617,RUA ANGAI,072,Vila Kosmos               ,4,RESIDENCIAL,CASA,100,82.5,217812.545,217812.545,COMPRA E VENDA,2023,01,12
14429420,046573,RUA ACUREMA,072,Vila Kosmos               ,2,RESIDENCIAL,CASA,100,198,338588.91,338588.91,COMPRA E VENDA,2023,01,5
14429421,010223,RUA BERNARDO TAVEIRA,073,Vicente de Carvalho       ,4,RESIDENCIAL,APARTAMENTO,100,57.25,244240.6325,244240.6325,COMPRA E VENDA,2023,01,1
14429422,010223,RUA BERNARDO TAVEIRA,073,Vicente de Carvalho       ,4,RESIDENCIAL,APARTAMENTO,87.5,72.5,268580.7575,298423.0625,COMPRA E VENDA,2023,01,4
14429423,042606,AVN VICENTE DE CARVALHO,073,Vicente de Carvalho       ,2,RESIDENCIAL,APARTAMENTO,100,52.5,168691.305,168691.305,COMPRA E VENDA,2023,01,1
14429424,042606,AVN VICENTE DE CARVALHO,073,Vicente de Carvalho       ,2,RESIDENCIAL,APARTAMENTO,83.335,61.5,126539.03,151596.57,COMPRA E VENDA,2023,01,11
14429425,014605,AVN BRAZ DE PINA,074,Vila da Penha,2,RESIDENCIAL,APARTAMENTO,100,67.5,224982.695,224982.695,COMPRA E VENDA,2023,01,7
14429426,018986,RUA DO TRABALHO,074,Vila da Penha,3,RESIDENCIAL,CASA,16.67,61.333333,21931.333333,131561.686666,COMPRA E VENDA,2023,01,3
14429427,031401,AVN MERITI,074,Vila da Penha,2,RESIDENCIAL,APARTAMENTO,100,81.5,280821.71,280821.71,COMPRA E VENDA,2023,01,1
14429428,033373,RUA GALVANI,074,Vila da Penha,2,RESIDENCIAL,APARTAMENTO,100,55,201209.565,201209.565,COMPRA E VENDA,2023,01,12
14429429,035808,AVN OLIVEIRA BELO,074,Vila da Penha,3,RESIDENCIAL,APARTAMENTO,83.333333,74.666666,402876.23,460548.926666,COMPRA E VENDA,2023,01,7
14429430,059006,RUA ENGEN LAFAYETTE STOCKLER,074,Vila da Penha,6,RESIDENCIAL,APARTAMENTO,100,53,243108.241666,243108.241666,COMPRA E VENDA,2023,01,1
14429431,107045,RUA ALICE TIBIRICA,074,Vila da Penha,3,RESIDENCIAL,APARTAMENTO,100,64.333333,301022.016666,301022.016666,COMPRA E VENDA,2023,01,4
